name,position,z_type,z_score,x
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__Full,right,26.470778,7
kaib/kaib__Full/rank_008_alphafold2_model_3_seed_001_msa_extra_msa_2.npy,kaib__Full,up,3.1991537,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__Full,common,44.645355,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__Full,right,29.196367,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__Full,up,2.9871647,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__Full,common,44.597466,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__Full,right,27.115192,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__Full,up,2.9921584,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__Full,common,47.29476,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__Full,right,32.90824,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__Full,up,2.8080745,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__Full,common,50.22484,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__Full,right,28.272451,7
kaib/kaib__Full/rank_023_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__Full,up,2.5429583,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__Full,common,48.77848,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__Full,right,28.155432,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__Full,up,3.1273513,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__Full,common,47.98709,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__Full,right,30.125929,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_2.npy,kaib__Full,up,3.7818255,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__Full,common,44.59911,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__Full,right,29.915384,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_2.npy,kaib__Full,up,3.2633462,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_3.npy,kaib__Full,common,49.380325,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_3.npy,kaib__Full,right,28.235441,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_3.npy,kaib__Full,up,2.8543234,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__Full,common,49.074516,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__Full,right,24.690817,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_0.npy,kaib__Full,up,2.8922873,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__Full,common,47.16576,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__Full,right,30.701225,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_1.npy,kaib__Full,up,3.2182536,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__Full,common,47.86555,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__Full,right,25.35915,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_3.npy,kaib__Full,up,2.9611363,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__Full,common,47.984554,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__Full,right,30.202637,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_2.npy,kaib__Full,up,2.958701,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__Full,common,48.52822,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__Full,right,29.545847,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_0.npy,kaib__Full,up,2.606452,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__Full,common,49.280014,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__Full,right,31.891273,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_1.npy,kaib__Full,up,3.1521144,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_2.npy,kaib__Full,common,51.46292,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_2.npy,kaib__Full,right,28.657988,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_2.npy,kaib__Full,up,2.8704848,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__Full,common,47.411777,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__Full,right,29.807598,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_3.npy,kaib__Full,up,3.0291188,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__Full,common,50.08441,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__Full,right,28.586357,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_3.npy,kaib__Full,up,2.6119304,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__Full,common,47.120903,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__Full,right,28.816265,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__Full,up,3.4347587,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_0.npy,kaib__Full,common,49.803005,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_0.npy,kaib__Full,right,29.365198,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_0.npy,kaib__Full,up,2.734242,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_1.npy,kaib__Full,common,49.05611,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_1.npy,kaib__Full,right,31.714283,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_1.npy,kaib__Full,up,2.8443244,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__Full,common,48.917336,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__Full,right,32.787342,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_1.npy,kaib__Full,up,2.9151473,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_0.npy,kaib__Full,common,47.111275,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_0.npy,kaib__Full,right,24.55552,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_0.npy,kaib__Full,up,2.7514594,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_3.npy,kaib__Full,common,51.661224,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_3.npy,kaib__Full,right,27.45777,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_3.npy,kaib__Full,up,3.2639194,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__Full,common,45.027935,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__Full,right,29.626755,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_2.npy,kaib__Full,up,2.6145635,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_0.npy,kaib__Full,common,51.451675,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_0.npy,kaib__Full,right,30.256397,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_0.npy,kaib__Full,up,2.996012,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_1.npy,kaib__Full,common,47.110867,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_1.npy,kaib__Full,right,32.044983,7
kaib/kaib__Full/rank_014_alphafold2_model_5_seed_002_msa_extra_msa_1.npy,kaib__Full,up,2.7417572,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__Full,common,48.289246,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__Full,right,28.109104,7
kaib/kaib__Full/rank_005_alphafold2_model_2_seed_004_msa_extra_msa_3.npy,kaib__Full,up,3.0593753,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_2.npy,kaib__Full,common,45.69057,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_2.npy,kaib__Full,right,29.113617,7
kaib/kaib__Full/rank_018_alphafold2_model_1_seed_003_msa_extra_msa_2.npy,kaib__Full,up,3.1915824,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_1.npy,kaib__Full,common,46.921345,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_1.npy,kaib__Full,right,31.706738,7
kaib/kaib__Full/rank_007_alphafold2_model_4_seed_000_msa_extra_msa_1.npy,kaib__Full,up,2.6425204,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__Full,common,47.489708,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__Full,right,27.53816,7
kaib/kaib__Full/rank_024_alphafold2_model_2_seed_000_msa_extra_msa_0.npy,kaib__Full,up,2.9700072,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__Full,common,50.794617,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__Full,right,29.460567,7
kaib/kaib__Full/rank_002_alphafold2_model_4_seed_004_msa_extra_msa_0.npy,kaib__Full,up,2.6467438,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_1.npy,kaib__Full,common,51.60785,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_1.npy,kaib__Full,right,31.239353,7
kaib/kaib__Full/rank_004_alphafold2_model_1_seed_004_msa_extra_msa_1.npy,kaib__Full,up,2.3800983,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_1.npy,kaib__Full,common,49.997643,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_1.npy,kaib__Full,right,32.80842,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_1.npy,kaib__Full,up,2.8867633,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__Full,common,50.5604,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__Full,right,27.284798,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_2.npy,kaib__Full,up,2.9051769,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__Full,common,50.915386,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__Full,right,30.198172,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__Full,up,2.702208,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__Full,common,46.6467,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__Full,right,28.928232,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_0.npy,kaib__Full,up,2.805383,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__Full,common,49.80691,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__Full,right,34.696663,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_1.npy,kaib__Full,up,2.3346229,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__Full,common,49.689796,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__Full,right,30.177668,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__Full,up,2.4258435,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__Full,common,47.721233,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__Full,right,27.865925,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_3.npy,kaib__Full,up,2.815228,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_0.npy,kaib__Full,common,48.313652,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_0.npy,kaib__Full,right,29.187527,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_0.npy,kaib__Full,up,2.5974896,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__Full,common,48.341145,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__Full,right,28.140419,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_2.npy,kaib__Full,up,3.0115187,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__Full,common,51.002888,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__Full,right,31.499859,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_1.npy,kaib__Full,up,2.698063,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__Full,common,45.05368,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__Full,right,27.895842,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__Full,up,3.19455,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__Full,common,48.565742,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__Full,right,28.357769,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_3.npy,kaib__Full,up,3.0738382,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__Full,common,44.613354,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__Full,right,27.09207,7
kaib/kaib__Full/rank_006_alphafold2_model_4_seed_003_msa_extra_msa_2.npy,kaib__Full,up,3.0692194,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__Full,common,44.833458,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__Full,right,28.489689,7
kaib/kaib__Full/rank_010_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__Full,up,3.0477052,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__Full,common,49.38158,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__Full,right,29.599415,7
kaib/kaib__Full/rank_019_alphafold2_model_1_seed_001_msa_extra_msa_0.npy,kaib__Full,up,2.4022176,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__Full,common,48.977463,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__Full,right,26.812128,7
kaib/kaib__Full/rank_011_alphafold2_model_5_seed_001_msa_extra_msa_3.npy,kaib__Full,up,2.576079,7
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__8_16,common,62.840725,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__8_16,right,24.355549,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_0.npy,kaib__8_16,up,5.188923,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__8_16,common,67.690956,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__8_16,right,40.078396,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_1.npy,kaib__8_16,up,7.0305347,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__8_16,common,69.60266,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__8_16,right,26.639786,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_3.npy,kaib__8_16,up,5.8609986,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__8_16,common,71.95392,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__8_16,right,36.232582,4
kaib/kaib__8_16/rank_017_alphafold2_model_1_seed_000_msa_extra_msa_2.npy,kaib__8_16,up,6.8748045,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__8_16,common,74.44035,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__8_16,right,41.16295,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_2.npy,kaib__8_16,up,5.6628113,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__8_16,common,71.62639,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__8_16,right,35.273083,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_2.npy,kaib__8_16,up,6.760751,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__8_16,common,73.597015,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__8_16,right,36.148567,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_2.npy,kaib__8_16,up,6.64384,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__8_16,common,64.96576,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__8_16,right,24.874174,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_3.npy,kaib__8_16,up,5.3855476,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__8_16,common,61.494133,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__8_16,right,25.039162,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_3.npy,kaib__8_16,up,5.5407143,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__8_16,common,64.91545,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__8_16,right,26.349468,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_3.npy,kaib__8_16,up,6.7298856,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__8_16,common,66.06696,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__8_16,right,44.685005,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_1.npy,kaib__8_16,up,6.5065293,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__8_16,common,66.71198,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__8_16,right,44.75746,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_1.npy,kaib__8_16,up,6.8465242,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__8_16,common,70.82045,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__8_16,right,43.142586,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_1.npy,kaib__8_16,up,7.1981883,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__8_16,common,62.565834,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__8_16,right,22.912762,4
kaib/kaib__8_16/rank_004_alphafold2_model_3_seed_003_msa_extra_msa_0.npy,kaib__8_16,up,6.5144944,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__8_16,common,59.44668,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__8_16,right,23.73065,4
kaib/kaib__8_16/rank_006_alphafold2_model_5_seed_004_msa_extra_msa_0.npy,kaib__8_16,up,4.945128,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__8_16,common,62.62094,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__8_16,right,22.42559,4
kaib/kaib__8_16/rank_019_alphafold2_model_3_seed_002_msa_extra_msa_0.npy,kaib__8_16,up,5.5216255,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__8_16,common,66.76734,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__8_16,right,24.961231,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_3.npy,kaib__8_16,up,7.9455547,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__8_16,common,63.396893,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__8_16,right,28.393929,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_3.npy,kaib__8_16,up,5.859622,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_1.npy,kaib__8_16,common,68.2258,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_1.npy,kaib__8_16,right,37.87175,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_1.npy,kaib__8_16,up,6.9412675,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_0.npy,kaib__8_16,common,59.78279,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_0.npy,kaib__8_16,right,22.770136,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_0.npy,kaib__8_16,up,4.8207974,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__8_16,common,72.17934,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__8_16,right,34.80546,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_2.npy,kaib__8_16,up,6.577729,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__8_16,common,72.19777,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__8_16,right,33.503937,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_2.npy,kaib__8_16,up,6.305107,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_0.npy,kaib__8_16,common,59.236774,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_0.npy,kaib__8_16,right,24.918388,4
kaib/kaib__8_16/rank_010_alphafold2_model_1_seed_004_msa_extra_msa_0.npy,kaib__8_16,up,5.5421004,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__8_16,common,62.522003,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__8_16,right,24.239294,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_0.npy,kaib__8_16,up,5.964342,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__8_16,common,70.40112,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__8_16,right,36.639694,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_2.npy,kaib__8_16,up,6.2953196,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__8_16,common,63.061764,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__8_16,right,29.557281,4
kaib/kaib__8_16/rank_023_alphafold2_model_3_seed_000_msa_extra_msa_3.npy,kaib__8_16,up,6.646691,4
kaib/kaib__8_16/rank_009_alphafold2_model_2_seed_003_msa_extra_msa_1.npy,kaib__8_16,common,67.263214,4
